PARENTS	HPO_ID	ET	JT	DEF	FLAG
	HP:0006135	Decreased finger mobility	指可動性減少		0
	HP:0006145	Central Y-shaped metacarpal	中心性Y字型収集骨	A central Y-shaped metacarpal is the result of a partial fusion of two central metacarpals (i.e., metacarpals 2-4) of the hand, with the two arms of the Y pointing in the distal direction. Central Y-shaped metacarpals may be seen as a result of a central polydactyly with partial fusion of the duplicated metacarpal.	1
	HP:0006153	Disharmonious carpal bone	手根骨不調和		0
	HP:0006192	Tapered phalanx of finger	先細りの指骨	Phalanges of the fingers becoming thinner toward the distal end.	0
	HP:0006207	Partial fusion of carpals	手根骨の部分重複		0
5866	HP:0006247	Enlarged interphalangeal joints	指間(IP)関節の拡大		1
	HP:0006252	Interphalangeal joint erosions	指間(IP)関節びらん		1
	HP:0006265	Aplasia/Hypoplasia of fingers	指の無形成/低形成	Small/hypoplastic or absent/aplastic fingers.	1
	HP:0006278	Ectopic pancreatic tissue	異所性膵組織	The presence of pancreatic tissue outside the normal pancreas, in many cases along the foregut and proximal midgut.	0
	HP:0006368	Forearm reduction defects	前腕減数奇形		0
	HP:0006371	Broad long bone diaphyses	幅広い長管骨骨幹	Increased width of the diaphysis of long bones.	0
	HP:0006394	Limited pronation/supination of forearm	前弯回内/回外制限	A limitation of the ability to place the forearm in a position such that the palm faces anteriorly (supination) and to place the forearm in a position such that the palm faces posteriorly (pronation).	1
	HP:0006467	Limited shoulder movement	肩運動制限	A limitation of the range of movement of the shoulder joint.	0
	HP:0006495	Aplasia/Hypoplasia of the ulna	尺骨無形成/低形成	Absence or underdevelopment of the ulna.	1
	HP:0006501	Aplasia/Hypoplasia of the radius	橈骨無形成/低形成	A small/hypoplastic or absent/aplastic radius.	1
	HP:0006509	Diverticulosis of trachea	気管憩室症		0
	HP:0006544	Extrapulmonary sequestrum	肺外肺分画症	A type of pulmonary sequestration that is completely enclosed in its own pleural sac, occurring above, within, or below the diaphragm, and without communication with the tracheobronchial tree.	0
	HP:0006555	Diffuse hepatic steatosis	びまん性脂肪肝	A diffuse form of hepatic steatosis.	0
	HP:0006582	Reye syndrome-like episodes	Reye症様エピソード	Repeated occurrences of acute noninflammatory encephalopathy and fatty degenerative liver failure.	1
	HP:0006589	Flaring of lower rib cage	下部肋骨胸郭のフレア		0
	HP:0006595	Scapulohumeral synostosis	肩甲骨上腕骨癒合	Bony fusion between the humerus and scapula, leading to an impairment in mobility of the affected shoulder joint.	0
	HP:0006596	Restricted chest movement	胸郭運動制限		0
	HP:0006673	Reduced systolic function	収縮期機能減少		0
1182	HP:0006682	Ventricular extrasystoles	心室性期外収縮	Premature ventricular contractions (PVC) or ventricular extrasystoles are premature contractions of the heart that arise in response to an impulse in the ventricles rather than the normal impulse from the sinoatrial (SA) node.	0
	HP:0006709	Aplasia/Hypoplasia of the nipples	乳頭無形成/低形成		1
	HP:0006710	Aplasia/Hypoplasia of the clavicles	鎖骨無形成/低形成	Absence or underdevelopment of the clavicles (collar bones).	1
	HP:0006712	Aplasia/Hypoplasia of the ribs	肋骨無形成/低形成		1
	HP:0006714	Aplasia/Hypoplasia of the sternum	胸骨無形成/低形成		1
	HP:0006722	Small intestine carcinoid	小腸カルチノイド		0
	HP:0006725	Pancreatic adenocarcinoma	膵腺癌	The presence of an adenocarcinoma of the pancreas.	0
	HP:0006732	Papillary renal cell carcinoma type 2	乳頭状腎細胞癌2型	A type of papillary renal cell carcinoma in which the papillae are covered by large eosinophilic cells with pleomorphic nuclei, prominent nucleoli, and nuclear pseudostratification.	1
	HP:0006779	Alveolar rhabdomyosarcoma	胞巣状横紋筋肉腫		0
	HP:0006829	Severe muscular hypotonia	重度筋緊張低下	A severe degree of muscular hypotonia characterized by markedly reduced muscle tone.	0
	HP:0006855	Cerebellar vermis atrophy	小脳虫部萎縮	Wasting (atrophy) of the vermis of cerebellum.	0
	HP:0006927	Unilateral polymicrogyria	片側性多小脳回	Excessive number of small gyri (convolutions) on the surface of one side of the brain.	0
	HP:0006931	Lipoma of corpus callosum	脳梁脂肪腫		0
	HP:0006944	Abolished vibration sense	廃絶された振動覚	A complete loss of the ability to perceive vibration.	0
	HP:0006979	Sleep-wake cycle disturbance	睡眠-覚醒周期障害	Any abnormal alteration of an individual's circadian rhythm that affects the timing of sleeping and being awake.	1
	HP:0007017	Progressive forgetfulness	進行性健忘		0
	HP:0007034	Generalized hyperreflexia	全身性反射亢進		0
	HP:0007057	Poor hand-eye coordination	手-眼協調運動不全		1
	HP:0007089	Facial-lingual fasciculations	顔-舌線維束性収縮	Fasciculations affecting the tongue muscle and the musculature of the face.	1
	HP:0007112	Temporal cortical atrophy	側頭葉皮質萎縮	Atrophy of the temporal cortex.	0
	HP:0007239	Congenital encephalopathy	先天性脳症		0
	HP:0007267	Chronic axonal neuropathy	慢性軸索ニューロパチー	An abnormality characterized by chronic impairment of the normal functioning of the axons.	0
	HP:0007270	Atypical absence seizures	非典型的欠伸発作	An atypical absence seizure is a type of generalised non-motor (absence) seizure characterised by interruption of ongoing activities and reduced responsiveness. In comparison to a typical absence seizure, changes in tone may be more pronounced, onset and/or cessation may be less abrupt, and the duration of the ictus and post-ictal recovery may be longer. Although not always available, an EEG often demonstrates slow (<3 Hz), irregular, generalized spike-wave activity.	0
	HP:0007286	Horizontal jerk nystagmus	水平性律動性眼振	Nystagmus consisting of horizontal to-and-fro eye movements, in which the movement in one direction is faster than in the other.	0
	HP:0007308	Extrapyramidal dyskinesia	錐体外路ジスキネジア		0
	HP:0007352	Cerebellar calcifications	小脳石灰化		0
	HP:0007360	Aplasia/Hypoplasia of the cerebellum	小脳無形成/低形成		1
	HP:0007362	Aplasia/Hypoplasia of the brainstem	脳幹無形成/低形成		1
	HP:0007364	Aplasia/Hypoplasia of the cerebrum	大脳無形成/低形成		1
	HP:0007367	Atrophy/Degeneration affecting the central nervous system	中枢神経萎縮/変性		1
	HP:0007370	Aplasia/Hypoplasia of the corpus callosum	脳梁無形成/低形成	Absence or underdevelopment of the corpus callosum.	1
	HP:0007469	Palmoplantar cutis gyrata	掌蹠脳回状皮膚	Cutis gyrata of palms and soles.	0
7159	HP:0007502	Follicular hyperkeratosis	毛包過角化症	A skin condition characterized by excessive development of keratin in hair follicles, resulting in rough, cone-shaped, elevated papules resulting from closure of hair follicles with a white plug of sebum.	0
	HP:0007504	Diffuse slow skin atrophy	びまん性の緩徐な皮膚萎縮		0
	HP:0007516	Redundant skin on fingers	過剰な指皮膚	Loose and sagging skin of the fingers.	0
	HP:0007595	Redundant skin in infancy	乳児期の過剰な皮膚		0
	HP:0007732	Lacrimal gland hypoplasia	涙腺低形成	Underdevelopment of the lacrimal gland.	0
	HP:0007774	Hypoplasia of the ciliary body	低形成oftheciliarybody	Underdevelopment of the ciliary body.	1
	HP:0007798	obsolete Foveal dystrophy	中心窩ジストロフィー		0
	HP:0007827	Nodular corneal dystrophy	結節性角膜ジストロフィー		0
5725	HP:0007881	Central corneal dystrophy	中心角膜ジストロフィー		0
	HP:0007900	Hypoplastic lacrimal duct	涙管低形成		0
	HP:0007905	Abnormal iris vasculature	虹彩血管異常		0
	HP:0008019	Superior lens subluxation	上方水晶体亜脱臼	Partial dislocation of the lens in a superior direction.	0
	HP:0008038	Aplastic/hypoplastic lacrimal glands	涙腺無形成/低形成	Absence or underdevelopment of the lacrimal gland.	1
	HP:0008053	Aplasia/Hypoplasia of the iris	虹彩無形成/低形成	Absence or underdevelopment of the iris.	1
	HP:0008057	Aplasia/Hypoplasia affecting the fundus	眼底無形成/低形成		1
	HP:0008059	Aplasia/Hypoplasia of the macula	黄斑無形成/低形成		1
	HP:0008061	Aplasia/Hypoplasia of the retina	網膜無形成/低形成		1
5901	HP:0008065	Aplasia/Hypoplasia of the skin	皮膚無形成/低形成		1
	HP:0008097	Partial fusion of tarsals	足根骨の部分重複		0
	HP:0008125	Second metatarsal posteriorly placed	第2中足骨後方位置		1
	HP:0008178	Abnormal cartilage matrix	軟骨基質異常		0
	HP:0008182	Adrenocortical hypoplasia	副腎皮質低形成		0
	HP:0008186	Adrenocortical cytomegaly	副腎皮質巨細胞腫	The presence of large polyhedral cells with eosinophilic granular cytoplasm and enlarged nuclei in the adrenal cortex.	0
	HP:0008209	Premature ovarian failure	早発性卵巣不全	Amenorrhea due to loss of ovarian function before the age of 40. Primary ovarian inssuficiency (POI) is a state of female hypergonadotropic hypogonadism. It can manifest as primary amenorrhea with onset before menarche or secondary amenorrhea.	0
	HP:0008214	Decreased serum estradiol	血清エストラジオール減少	A reduction below normal concentration of estradiol in the circulation.	0
	HP:0008321	Reduced factor X activity	第X因子活性の減少	Reduced activity of coagulation factor X. The extrinsic and intrinsic pathways converge at factor X (fX). The extrinsic pathway activates fX by means of d factor VII with its cofactor, tissue factor. The intrinsic pathway activates fX by means of the tenase complex (Ca2+ and factors VIIIa, IXa and X) on the surface of activated platelets. Factor Xa in turn activates prothrombin (factor II) to thrombin (factor IIa).	1
	HP:0008321	Reduced factor X activity	第X因子活性の減少	Reduced activity of coagulation factor X. The extrinsic and intrinsic pathways converge at factor X (fX). The extrinsic pathway activates fX by means of d factor VII with its cofactor, tissue factor. The intrinsic pathway activates fX by means of the tenase complex (Ca2+ and factors VIIIa, IXa and X) on the surface of activated platelets. Factor Xa in turn activates prothrombin (factor II) to thrombin (factor IIa).	0
	HP:0008393	Congenital curved nail of fourth toe	第4趾先天性爪湾曲		1
	HP:0008418	Squared-off platyspondyly	四角い扁平脊椎		0
	HP:0008436	Absent/hypoplastic coccyx	尾骨欠損/低形成		0
	HP:0008453	Congenital kyphoscoliosis	先天性後側弯		0
	HP:0008489	Spondylolisthesis at L5-S1	脊椎すべり症(L5-S1)	Complete bilateral fractures of the pars interarticularis resulting in the anterior slippage of the fifth lumbar vertebral body (L5) onto the sacrum (level S1).	1
	HP:0008494	Inferior lens subluxation	下方水晶体亜脱臼	Partial displacement of the lens in the inferior direction.	0
	HP:0008517	Aplasia/Hypoplasia of the sacrum	仙骨無形成/低形成	Aplasia or developmental hypoplasia of the sacral bone.	1
	HP:0008519	Abnormality of the coccyx	尾骨の異常	Any structural abnormality of the coccyx.	0
	HP:0008541	Superiorly displaced ears	上位に位置する耳		0
	HP:0008572	External ear malformation	外耳奇形	A malformation of the auricle of the ear.	0
5307	HP:0008586	Hypoplasia of the cochlea	蝸牛低形成	Developmental hypoplasia of the cochlea.	0
	HP:0008628	Abnormality of the stapes	あぶみ骨の異常	An abnormality of the stapes, a stirrup-shaped ossicle in the middle ear.	0
	HP:0008640	Congenital macroorchidism	先天性巨大精巣		0
	HP:0008655	Aplasia/Hypoplasia of the fallopian tube	卵管無形成/低形成	Aplasia or developmental hypoplasia of the fallopian tube.	1
	HP:0008684	Aplasia/hypoplasia of the uterus	子宮無形成/低形成	Absence or developmental hypoplasia of the uterus.	1
	HP:0008702	Absent internal genitalia	内性器欠損		0
	HP:0008734	Decreased testicular size	精巣サイズ減少	Reduced volume of the testicle (the male gonad).	0
	HP:0008753	Aplasia of the epiglottis	喉頭蓋無形成	Absence of the epiglottis.	0
